block,genome,chr/contig,start,end,orientation,length
449,WOLB.0323.00138,1,1418777,1419502,+,725
449,WOLB.0323.00138,1,1510530,1511255,+,725
449,WOLB.0323.00060,1,385004,385729,+,725
449,WOLB.0323.00056,1,1404003,1404729,-,726
449,WOLB.0323.00023,1,1658170,1658896,-,726
449,WOLB.0323.00064,1,354964,355690,-,726
449,WOLB.0323.00043,1,1073659,1074384,-,725
449,WOLB.0323.00032,1,1365494,1366220,-,726
449,WOLB.0323.00010,1,712955,713681,-,726
449,WOLB.0323.00128,1,544766,545492,-,726
449,WOLB.0323.00070,1,1305254,1305979,+,725
449,WOLB.0323.00014,1,1163777,1164502,+,725
450,WOLB.0323.00002,1,537908,538818,+,910
450,WOLB.0323.00138,1,1419682,1420611,+,929
450,WOLB.0323.00138,1,1511435,1512345,+,910
450,WOLB.0323.00060,1,385909,386819,+,910
450,WOLB.0323.00056,1,1402913,1403824,-,911
450,WOLB.0323.00023,1,1657080,1657991,-,911
450,WOLB.0323.00064,1,353874,354785,-,911
450,WOLB.0323.00043,1,1072569,1073480,-,911
450,WOLB.0323.00032,1,1364404,1365315,-,911
450,WOLB.0323.00010,1,711865,712776,-,911
450,WOLB.0323.00128,1,543676,544587,-,911
450,WOLB.0323.00070,1,1306159,1307069,+,910
450,WOLB.0323.00014,1,1164682,1165592,+,910
451,WOLB.0323.00002,1,540790,542223,+,1433
451,WOLB.0323.00138,1,1421187,1422621,+,1434
451,WOLB.0323.00138,1,1512940,1514373,+,1433
451,WOLB.0323.00060,1,314739,316173,-,1434
451,WOLB.0323.00060,1,387414,388847,+,1433
451,WOLB.0323.00039,1,377126,378566,-,1440
451,WOLB.0323.00056,1,560819,562258,+,1439
451,WOLB.0323.00056,1,1400886,1402319,-,1433
451,WOLB.0323.00023,1,1655052,1656486,-,1434
451,WOLB.0323.00064,1,351846,353280,-,1434
451,WOLB.0323.00084,1,188593,190027,-,1434
451,WOLB.0323.00043,1,659522,660955,+,1433
451,WOLB.0323.00043,1,1070535,1071975,-,1440
451,WOLB.0323.00122,1,1129390,1130829,+,1439
451,WOLB.0323.00122,1,1465343,1466776,+,1433
451,WOLB.0323.00032,1,1362381,1363815,-,1434
451,WOLB.0323.00010,1,709836,711269,-,1433
451,WOLB.0323.00128,1,541648,543082,-,1434
451,WOLB.0323.00070,1,794454,795888,-,1434
451,WOLB.0323.00070,1,1234134,1235567,+,1433
451,WOLB.0323.00070,1,1307664,1309097,+,1433
451,WOLB.0323.00042,1,1136039,1137472,+,1433
451,WOLB.0323.00014,1,1167564,1168997,+,1433
452,WOLB.0323.00002,1,542313,542878,+,565
452,WOLB.0323.00138,1,1422707,1423272,+,565
452,WOLB.0323.00138,1,1514463,1515028,+,565
452,WOLB.0323.00060,1,314094,314649,-,555
452,WOLB.0323.00060,1,388937,389502,+,565
452,WOLB.0323.00056,1,1400232,1400796,-,564
452,WOLB.0323.00023,1,1654398,1654962,-,564
452,WOLB.0323.00064,1,351192,351756,-,564
452,WOLB.0323.00043,1,1069890,1070440,-,550
452,WOLB.0323.00032,1,1361727,1362291,-,564
452,WOLB.0323.00010,1,709182,709746,-,564
452,WOLB.0323.00128,1,540994,541558,-,564
452,WOLB.0323.00070,1,793809,794364,-,555
452,WOLB.0323.00070,1,1309187,1309752,+,565
452,WOLB.0323.00042,1,1137562,1138118,+,556
452,WOLB.0323.00014,1,1169087,1169652,+,565
453,WOLB.0323.00002,1,547605,548323,+,718
453,WOLB.0323.00138,1,4705,5422,-,717
453,WOLB.0323.00138,1,10242,10960,+,718
453,WOLB.0323.00021,1,371362,372080,+,718
453,WOLB.0323.00021,1,513720,514437,-,717
453,WOLB.0323.00118,1,1002247,1002965,+,718
453,WOLB.0323.00032,1,1503550,1504267,-,717
453,WOLB.0323.00068,1,1202769,1203486,-,717
453,WOLB.0323.00128,1,535549,536266,-,717
453,WOLB.0323.00070,1,1314479,1315197,+,718
453,WOLB.0323.00042,1,1154393,1155110,-,717
453,WOLB.0323.00014,1,1174379,1175097,+,718
454,WOLB.0323.00002,1,548541,549852,+,1311
454,WOLB.0323.00043,1,865300,866611,+,1311
454,WOLB.0323.00010,1,423487,424717,-,1230
454,WOLB.0323.00128,1,534019,535330,-,1311
454,WOLB.0323.00070,1,1315415,1316726,+,1311
454,WOLB.0323.00014,1,1177627,1178938,+,1311
455,WOLB.0323.00002,1,573490,577961,+,4471
455,WOLB.0323.00060,1,202215,206684,+,4469
455,WOLB.0323.00039,1,59912,64371,+,4459
455,WOLB.0323.00056,1,520257,524727,-,4470
455,WOLB.0323.00093,1,1464219,1468687,-,4468
455,WOLB.0323.00018,1,920209,924678,-,4469
455,WOLB.0323.00128,1,567706,572177,+,4471
455,WOLB.0323.00070,1,1272098,1276568,-,4470
455,WOLB.0323.00014,1,1129273,1133741,-,4468
456,WOLB.0323.00002,1,579556,581913,+,2357
456,WOLB.0323.00060,1,208279,210635,+,2356
456,WOLB.0323.00056,1,516305,518661,-,2356
456,WOLB.0323.00093,1,1460273,1462623,-,2350
456,WOLB.0323.00018,1,916265,918613,-,2348
456,WOLB.0323.00128,1,573772,576144,+,2372
456,WOLB.0323.00070,1,1266188,1268544,-,2356
456,WOLB.0323.00014,1,1125321,1127677,-,2356
457,WOLB.0323.00002,1,583351,583992,+,641
457,WOLB.0323.00060,1,212073,212714,+,641
457,WOLB.0323.00056,1,514225,514866,-,641
457,WOLB.0323.00093,1,1456608,1457249,-,641
457,WOLB.0323.00018,1,913264,913905,-,641
457,WOLB.0323.00128,1,577582,578223,+,641
457,WOLB.0323.00070,1,1264105,1264749,-,644
457,WOLB.0323.00014,1,1123241,1123882,-,641
458,WOLB.0323.00002,1,601063,601714,+,651
458,WOLB.0323.00002,1,1097922,1098573,+,651
458,WOLB.0323.00138,1,1015,1669,+,654
458,WOLB.0323.00138,1,13996,14649,-,653
458,WOLB.0323.00138,1,156930,157581,+,651
458,WOLB.0323.00132,1,128885,129539,-,654
458,WOLB.0323.00132,1,799495,800149,+,654
458,WOLB.0323.00121,1,684085,684739,+,654
458,WOLB.0323.00135,1,1138947,1139598,+,651
458,WOLB.0323.00135,1,1185186,1185836,-,650
458,WOLB.0323.00135,1,1205290,1205941,+,651
458,WOLB.0323.00135,1,1215139,1215789,-,650
458,WOLB.0323.00103,1,557131,557785,+,654
458,WOLB.0323.00103,1,1373031,1373679,+,648
458,WOLB.0323.00107,1,557129,557783,+,654
458,WOLB.0323.00107,1,1371458,1372106,+,648
458,WOLB.0323.00060,1,305321,305972,+,651
458,WOLB.0323.00056,1,494079,494729,-,650
458,WOLB.0323.00056,1,1292060,1292710,-,650
458,WOLB.0323.00142,1,424192,424842,-,650
458,WOLB.0323.00142,1,500952,501602,-,650
458,WOLB.0323.00023,1,243333,243986,-,653
458,WOLB.0323.00023,1,437251,437905,+,654
458,WOLB.0323.00023,1,1507952,1508606,+,654
458,WOLB.0323.00023,1,1644906,1645557,+,651
458,WOLB.0323.00153,1,536715,537369,+,654
458,WOLB.0323.00088,1,535534,536188,+,654
458,WOLB.0323.00008,1,425549,426202,-,653
458,WOLB.0323.00008,1,659791,660444,-,653
458,WOLB.0323.00064,1,376202,376853,+,651
458,WOLB.0323.00064,1,1516365,1517018,-,653
458,WOLB.0323.00030,1,565781,566432,+,651
458,WOLB.0323.00030,1,1057852,1058505,-,653
458,WOLB.0323.00105,1,557140,557794,+,654
458,WOLB.0323.00105,1,1373186,1373834,+,648
458,WOLB.0323.00084,1,96616,97269,-,653
458,WOLB.0323.00084,1,255472,256123,+,651
458,WOLB.0323.00021,1,377547,378197,-,650
458,WOLB.0323.00021,1,455868,456518,-,650
458,WOLB.0323.00021,1,590617,591271,+,654
458,WOLB.0323.00021,1,798072,798726,+,654
458,WOLB.0323.00021,1,1218776,1219429,-,653
458,WOLB.0323.00043,1,580982,581632,-,650
458,WOLB.0323.00043,1,908395,909045,-,650
458,WOLB.0323.00122,1,1062531,1063184,-,653
458,WOLB.0323.00122,1,1427318,1427968,-,650
458,WOLB.0323.00122,1,1437935,1438586,+,651
458,WOLB.0323.00004,1,421757,422407,-,650
458,WOLB.0323.00004,1,497414,498064,-,650
458,WOLB.0323.00011,1,5357,6010,-,653
458,WOLB.0323.00032,1,4732,5385,-,653
458,WOLB.0323.00032,1,1416610,1417264,+,654
458,WOLB.0323.00032,1,1497432,1498083,+,651
458,WOLB.0323.00032,1,1533051,1533704,-,653
458,WOLB.0323.00032,1,1550908,1551561,-,653
458,WOLB.0323.00010,1,855760,856413,-,653
458,WOLB.0323.00010,1,1280102,1280715,+,613
458,WOLB.0323.00068,1,535660,536310,-,650
458,WOLB.0323.00068,1,963063,963717,+,654
458,WOLB.0323.00128,1,599207,599864,+,657
458,WOLB.0323.00158,1,398094,398745,+,651
458,WOLB.0323.00158,1,471181,471832,+,651
458,WOLB.0323.00017,1,498511,499161,-,650
458,WOLB.0323.00017,1,575035,575685,-,650
458,WOLB.0323.00104,1,485429,486083,+,654
458,WOLB.0323.00007,1,930069,930722,-,653
458,WOLB.0323.00001,1,557140,557794,+,654
458,WOLB.0323.00001,1,1373186,1373834,+,648
458,WOLB.0323.00070,1,487226,487877,+,651
458,WOLB.0323.00070,1,618219,618870,+,651
458,WOLB.0323.00070,1,1113868,1114519,+,651
458,WOLB.0323.00070,1,1241907,1242557,-,650
458,WOLB.0323.00042,1,1152317,1152968,+,651
458,WOLB.0323.00149,1,1235966,1236619,-,653
458,WOLB.0323.00014,1,569469,570119,-,650
458,WOLB.0323.00014,1,839765,840415,-,650
459,WOLB.0323.00002,1,602619,604118,+,1499
459,WOLB.0323.00002,1,1099478,1100977,+,1499
459,WOLB.0323.00138,1,2581,4080,+,1499
459,WOLB.0323.00138,1,11585,13083,-,1498
459,WOLB.0323.00132,1,126481,127979,-,1498
459,WOLB.0323.00056,1,491668,493166,-,1498
459,WOLB.0323.00056,1,1289649,1291147,-,1498
459,WOLB.0323.00142,1,421788,423286,-,1498
459,WOLB.0323.00023,1,239349,240847,-,1498
459,WOLB.0323.00023,1,438805,440304,+,1499
459,WOLB.0323.00008,1,423146,424644,-,1498
459,WOLB.0323.00084,1,94205,95703,-,1498
459,WOLB.0323.00021,1,453464,454962,-,1498
459,WOLB.0323.00021,1,592176,593675,+,1499
459,WOLB.0323.00021,1,799631,801130,+,1499
459,WOLB.0323.00021,1,1216372,1217870,-,1498
459,WOLB.0323.00122,1,1424914,1426412,-,1498
459,WOLB.0323.00122,1,1439491,1440990,+,1499
459,WOLB.0323.00118,1,442322,443821,+,1499
459,WOLB.0323.00118,1,1003591,1005089,-,1498
459,WOLB.0323.00004,1,419353,420851,-,1498
459,WOLB.0323.00032,1,2321,3819,-,1498
459,WOLB.0323.00032,1,1418176,1419675,+,1499
459,WOLB.0323.00032,1,1530640,1532138,-,1498
459,WOLB.0323.00032,1,1548497,1549995,-,1498
459,WOLB.0323.00010,1,1281661,1283160,+,1499
459,WOLB.0323.00068,1,964629,966128,+,1499
459,WOLB.0323.00128,1,600769,602268,+,1499
459,WOLB.0323.00158,1,472737,474236,+,1499
459,WOLB.0323.00017,1,496107,497605,-,1498
459,WOLB.0323.00007,1,927658,929156,-,1498
459,WOLB.0323.00070,1,488782,490281,+,1499
459,WOLB.0323.00070,1,619775,621274,+,1499
459,WOLB.0323.00070,1,1115424,1116923,+,1499
459,WOLB.0323.00070,1,1239503,1241001,-,1498
459,WOLB.0323.00014,1,567065,568563,-,1498
459,WOLB.0323.00014,1,837361,838859,-,1498
460,WOLB.0323.00002,1,606548,607692,+,1144
460,WOLB.0323.00128,1,398612,399756,+,1144
460,WOLB.0323.00070,1,663274,664417,-,1143
460,WOLB.0323.00014,1,833787,834930,-,1143
461,WOLB.0323.00002,1,609466,610567,+,1101
461,WOLB.0323.00128,1,401530,402631,+,1101
461,WOLB.0323.00070,1,660398,661499,-,1101
461,WOLB.0323.00014,1,830911,832012,-,1101
462,WOLB.0323.00002,1,611471,612003,+,532
462,WOLB.0323.00121,1,635795,636319,+,524
462,WOLB.0323.00121,1,775653,776191,+,538
462,WOLB.0323.00135,1,1114152,1114677,-,525
462,WOLB.0323.00019,1,213200,213733,-,533
462,WOLB.0323.00074,1,518640,519179,-,539
462,WOLB.0323.00120,1,504811,505350,-,539
462,WOLB.0323.00039,1,240056,240588,+,532
462,WOLB.0323.00041,1,1111681,1112219,+,538
462,WOLB.0323.00056,1,549692,550217,-,525
462,WOLB.0323.00056,1,1342517,1343050,-,533
462,WOLB.0323.00023,1,94875,95390,-,515
462,WOLB.0323.00023,1,1520644,1521176,+,532
462,WOLB.0323.00093,1,1559575,1560113,+,538
462,WOLB.0323.00008,1,414806,415339,-,533
462,WOLB.0323.00024,1,814848,815390,+,542
462,WOLB.0323.00024,1,1333576,1334108,+,532
462,WOLB.0323.00064,1,1569351,1569876,-,525
462,WOLB.0323.00030,1,515301,515839,+,538
462,WOLB.0323.00084,1,197974,198498,+,524
462,WOLB.0323.00043,1,645482,646007,-,525
462,WOLB.0323.00043,1,1162365,1162890,-,525
462,WOLB.0323.00122,1,1456871,1457396,-,525
462,WOLB.0323.00032,1,70298,70823,-,525
462,WOLB.0323.00018,1,945487,946020,-,533
462,WOLB.0323.00010,1,366189,366709,+,520
462,WOLB.0323.00128,1,403535,404067,+,532
462,WOLB.0323.00100,1,941088,941626,+,538
462,WOLB.0323.00070,1,658962,659495,-,533
462,WOLB.0323.00042,1,590204,590743,-,539
462,WOLB.0323.00042,1,1128666,1129191,-,525
462,WOLB.0323.00119,1,75309,75841,+,532
462,WOLB.0323.00014,1,829475,830008,-,533
462,WOLB.0323.00096,1,1149585,1150123,+,538
463,WOLB.0323.00002,1,624640,625717,+,1077
463,WOLB.0323.00043,1,395454,396531,+,1077
463,WOLB.0323.00018,1,519130,520174,+,1044
463,WOLB.0323.00010,1,1014617,1015694,-,1077
463,WOLB.0323.00128,1,1106766,1107843,-,1077
463,WOLB.0323.00070,1,1438667,1439744,-,1077
463,WOLB.0323.00042,1,1612232,1613309,+,1077
463,WOLB.0323.00014,1,1450619,1451696,-,1077
464,WOLB.0323.00002,1,668699,670515,+,1816
464,WOLB.0323.00138,1,1092762,1094589,-,1827
464,WOLB.0323.00121,1,763566,765394,+,1828
464,WOLB.0323.00060,1,232323,234148,+,1825
464,WOLB.0323.00039,1,65267,67092,+,1825
464,WOLB.0323.00023,1,113422,115246,-,1824
464,WOLB.0323.00024,1,1318553,1320378,+,1825
464,WOLB.0323.00084,1,53850,55677,-,1827
464,WOLB.0323.00011,1,18911,20739,+,1828
464,WOLB.0323.00011,1,1275713,1277540,-,1827
464,WOLB.0323.00018,1,892062,893886,-,1824
464,WOLB.0323.00068,1,1188373,1190201,+,1828
464,WOLB.0323.00128,1,392756,394584,+,1828
464,WOLB.0323.00128,1,752602,754430,+,1828
464,WOLB.0323.00007,1,851094,852918,-,1824
464,WOLB.0323.00070,1,555235,557060,+,1825
464,WOLB.0323.00070,1,787085,788913,+,1828
464,WOLB.0323.00149,1,42425,44253,+,1828
465,WOLB.0323.00002,1,670690,671312,+,622
465,WOLB.0323.00138,1,1091965,1092587,-,622
465,WOLB.0323.00121,1,765569,766191,+,622
465,WOLB.0323.00060,1,234323,234953,+,630
465,WOLB.0323.00039,1,67267,67889,+,622
465,WOLB.0323.00023,1,112616,113247,-,631
465,WOLB.0323.00024,1,1320553,1321178,+,625
465,WOLB.0323.00084,1,53053,53675,-,622
465,WOLB.0323.00122,1,1412246,1412876,-,630
465,WOLB.0323.00011,1,20914,21536,+,622
465,WOLB.0323.00011,1,1274916,1275538,-,622
465,WOLB.0323.00018,1,891264,891887,-,623
465,WOLB.0323.00068,1,1190376,1190998,+,622
465,WOLB.0323.00128,1,394759,395381,+,622
465,WOLB.0323.00128,1,754605,755227,+,622
465,WOLB.0323.00007,1,850297,850919,-,622
465,WOLB.0323.00070,1,557235,557859,+,624
465,WOLB.0323.00070,1,789088,789710,+,622
465,WOLB.0323.00149,1,44428,45050,+,622
466,WOLB.0323.00002,1,681003,683251,+,2248
466,WOLB.0323.00002,1,1137740,1139988,-,2248
466,WOLB.0323.00039,1,231324,233571,+,2247
466,WOLB.0323.00064,1,734025,736272,-,2247
466,WOLB.0323.00030,1,1155122,1157368,-,2246
466,WOLB.0323.00084,1,83067,85313,-,2246
466,WOLB.0323.00021,1,524787,527034,+,2247
466,WOLB.0323.00021,1,810023,812271,+,2248
466,WOLB.0323.00043,1,921931,924177,-,2246
466,WOLB.0323.00118,1,989637,991883,-,2246
466,WOLB.0323.00128,1,611154,613402,+,2248
466,WOLB.0323.00070,1,630143,632391,+,2248
466,WOLB.0323.00070,1,841699,843947,+,2248
466,WOLB.0323.00014,1,887299,889547,-,2248
466,WOLB.0323.00014,1,1077660,1079908,-,2248
467,WOLB.0323.00002,1,692826,693532,+,706
467,WOLB.0323.00132,1,651392,652123,-,731
467,WOLB.0323.00121,1,1073039,1073770,-,731
467,WOLB.0323.00135,1,824000,824737,+,737
467,WOLB.0323.00019,1,603430,604169,-,739
467,WOLB.0323.00039,1,1243239,1243978,+,739
467,WOLB.0323.00142,1,950880,951611,-,731
467,WOLB.0323.00023,1,1728700,1729431,+,731
467,WOLB.0323.00064,1,302194,302925,+,731
467,WOLB.0323.00030,1,930256,930987,-,731
467,WOLB.0323.00043,1,780625,781397,+,772
467,WOLB.0323.00122,1,759671,760402,-,731
467,WOLB.0323.00004,1,948896,949627,-,731
467,WOLB.0323.00011,1,317258,317989,-,731
467,WOLB.0323.00128,1,883094,883866,-,772
467,WOLB.0323.00158,1,221745,222476,-,731
467,WOLB.0323.00017,1,936500,937231,-,731
467,WOLB.0323.00070,1,983031,983803,-,772
467,WOLB.0323.00119,1,574415,575154,+,739
467,WOLB.0323.00149,1,895138,895869,+,731
467,WOLB.0323.00014,1,731899,732671,+,772
468,WOLB.0323.00002,1,693980,694699,+,719
468,WOLB.0323.00132,1,650224,650944,-,720
468,WOLB.0323.00121,1,1071899,1072621,-,722
468,WOLB.0323.00135,1,825155,825877,+,722
468,WOLB.0323.00019,1,600889,601611,-,722
468,WOLB.0323.00039,1,1245788,1246510,+,722
468,WOLB.0323.00142,1,948637,949359,-,722
468,WOLB.0323.00023,1,1729849,1730567,+,718
468,WOLB.0323.00064,1,303346,304068,+,722
468,WOLB.0323.00030,1,929113,929835,-,722
468,WOLB.0323.00043,1,781845,782564,+,719
468,WOLB.0323.00122,1,757428,758150,-,722
468,WOLB.0323.00004,1,946653,947375,-,722
468,WOLB.0323.00011,1,316118,316840,-,722
468,WOLB.0323.00128,1,880824,881530,-,706
468,WOLB.0323.00158,1,219502,220224,-,722
468,WOLB.0323.00017,1,935360,936082,-,722
468,WOLB.0323.00070,1,981864,982583,-,719
468,WOLB.0323.00119,1,576973,577695,+,722
468,WOLB.0323.00149,1,896287,897009,+,722
468,WOLB.0323.00014,1,733119,733838,+,719
469,WOLB.0323.00002,1,732330,733273,+,943
469,WOLB.0323.00010,1,613864,614807,-,943
469,WOLB.0323.00128,1,651081,652023,-,942
469,WOLB.0323.00070,1,772441,773384,+,943
470,WOLB.0323.00002,1,738106,738704,+,598
470,WOLB.0323.00138,1,33498,34109,-,611
470,WOLB.0323.00138,1,1110774,1111385,-,611
470,WOLB.0323.00132,1,174369,174980,+,611
470,WOLB.0323.00060,1,261211,261813,-,602
470,WOLB.0323.00074,1,228954,229563,+,609
470,WOLB.0323.00074,1,495381,495990,+,609
470,WOLB.0323.00120,1,228184,228793,+,609
470,WOLB.0323.00120,1,481552,482161,+,609
470,WOLB.0323.00039,1,42578,43188,-,610
470,WOLB.0323.00041,1,1233779,1234388,-,609
470,WOLB.0323.00041,1,1409291,1409900,-,609
470,WOLB.0323.00142,1,544038,544640,+,602
470,WOLB.0323.00023,1,8791,9393,+,602
470,WOLB.0323.00023,1,448349,448951,-,602
470,WOLB.0323.00023,1,1604013,1604615,-,602
470,WOLB.0323.00023,1,1630769,1631371,-,602
470,WOLB.0323.00023,1,1665988,1666590,-,602
470,WOLB.0323.00093,1,1159862,1160470,+,608
470,WOLB.0323.00024,1,501972,502574,-,602
470,WOLB.0323.00024,1,1015012,1015614,+,602
470,WOLB.0323.00064,1,362747,363349,-,602
470,WOLB.0323.00064,1,393909,394511,-,602
470,WOLB.0323.00133,1,532329,532949,-,620
470,WOLB.0323.00122,1,1113997,1114595,+,598
470,WOLB.0323.00122,1,1409148,1409750,-,602
470,WOLB.0323.00004,1,541603,542205,+,602
470,WOLB.0323.00018,1,780665,781267,+,602
470,WOLB.0323.00128,1,778538,779132,-,594
470,WOLB.0323.00158,1,1196070,1196672,+,602
470,WOLB.0323.00104,1,437464,438066,-,602
470,WOLB.0323.00070,1,640423,641021,-,598
470,WOLB.0323.00149,1,1278943,1279545,+,602
470,WOLB.0323.00014,1,537459,538057,-,598
470,WOLB.0323.00014,1,878669,879267,+,598
470,WOLB.0323.00096,1,1172774,1173383,-,609
470,WOLB.0323.00096,1,1425153,1425762,-,609
471,WOLB.0323.00002,1,751112,751820,+,708
471,WOLB.0323.00043,1,1029091,1029799,+,708
471,WOLB.0323.00010,1,343934,344641,-,707
471,WOLB.0323.00128,1,705116,705823,-,707
471,WOLB.0323.00070,1,672793,673501,+,708
471,WOLB.0323.00014,1,914374,915082,+,708
472,WOLB.0323.00002,1,846302,846913,+,611
472,WOLB.0323.00143,1,501770,502380,+,610
472,WOLB.0323.00106,1,501773,502383,+,610
472,WOLB.0323.00031,1,284929,285539,-,610
472,WOLB.0323.00043,1,693128,693739,+,611
472,WOLB.0323.00128,1,949876,950487,-,611
472,WOLB.0323.00070,1,1157588,1158199,+,611
472,WOLB.0323.00006,1,1034211,1034821,+,610
472,WOLB.0323.00014,1,597219,597830,+,611
473,WOLB.0323.00002,1,929735,930292,+,557
473,WOLB.0323.00043,1,836406,836964,+,558
473,WOLB.0323.00128,1,740523,741080,-,557
473,WOLB.0323.00070,1,926096,926653,-,557
473,WOLB.0323.00014,1,790337,790894,+,557
474,WOLB.0323.00002,1,954768,956417,+,1649
474,WOLB.0323.00043,1,861142,862793,+,1651
474,WOLB.0323.00010,1,845430,847081,-,1651
474,WOLB.0323.00128,1,718029,719677,-,1648
474,WOLB.0323.00070,1,903602,905250,-,1648
474,WOLB.0323.00014,1,811740,813389,+,1649
475,WOLB.0323.00002,1,960846,961516,+,670
475,WOLB.0323.00138,1,124777,125447,+,670
475,WOLB.0323.00132,1,780712,781381,-,669
475,WOLB.0323.00121,1,566200,566870,+,670
475,WOLB.0323.00135,1,1064634,1065303,-,669
475,WOLB.0323.00019,1,763444,764114,+,670
475,WOLB.0323.00060,1,147618,148275,+,657
475,WOLB.0323.00039,1,81734,82404,+,670
475,WOLB.0323.00056,1,1258073,1258742,-,669
475,WOLB.0323.00056,1,1374644,1375314,+,670
475,WOLB.0323.00142,1,656360,657030,+,670
475,WOLB.0323.00023,1,1704136,1704806,+,670
475,WOLB.0323.00153,1,509376,510046,+,670
475,WOLB.0323.00093,1,1071061,1071730,-,669
475,WOLB.0323.00088,1,621675,622344,-,669
475,WOLB.0323.00008,1,1027949,1028619,+,670
475,WOLB.0323.00024,1,430428,431097,-,669
475,WOLB.0323.00064,1,421690,422360,+,670
475,WOLB.0323.00030,1,419734,420404,+,670
475,WOLB.0323.00084,1,230969,231639,+,670
475,WOLB.0323.00021,1,399567,400237,+,670
475,WOLB.0323.00021,1,1170874,1171543,-,669
475,WOLB.0323.00043,1,962684,963353,-,669
475,WOLB.0323.00020,1,561415,562084,-,669
475,WOLB.0323.00122,1,996069,996738,-,669
475,WOLB.0323.00118,1,1032094,1032764,+,670
475,WOLB.0323.00004,1,657463,658133,+,670
475,WOLB.0323.00011,1,1196397,1197066,-,669
475,WOLB.0323.00035,1,556790,557459,-,669
475,WOLB.0323.00032,1,1466666,1467336,+,670
475,WOLB.0323.00012,1,625779,626448,-,669
475,WOLB.0323.00010,1,879757,880426,-,669
475,WOLB.0323.00068,1,1009251,1009921,+,670
475,WOLB.0323.00158,1,1288005,1288675,+,670
475,WOLB.0323.00017,1,646181,646851,+,670
475,WOLB.0323.00104,1,573452,574121,-,669
475,WOLB.0323.00007,1,954205,954874,-,669
475,WOLB.0323.00100,1,880457,881126,-,669
475,WOLB.0323.00070,1,876747,877417,+,670
475,WOLB.0323.00042,1,554385,555054,-,669
475,WOLB.0323.00042,1,758804,759474,+,670
475,WOLB.0323.00119,1,414578,415247,-,669
475,WOLB.0323.00149,1,1184838,1185507,-,669
475,WOLB.0323.00014,1,865116,865785,-,669
476,WOLB.0323.00002,1,961517,962188,+,671
476,WOLB.0323.00138,1,125448,126119,+,671
476,WOLB.0323.00132,1,780040,780710,-,670
476,WOLB.0323.00121,1,566871,567542,+,671
476,WOLB.0323.00135,1,1063962,1064632,-,670
476,WOLB.0323.00019,1,764115,764786,+,671
476,WOLB.0323.00060,1,149649,150334,+,685
476,WOLB.0323.00039,1,82405,83076,+,671
476,WOLB.0323.00056,1,1257402,1258071,-,669
476,WOLB.0323.00056,1,1375315,1375985,+,670
476,WOLB.0323.00142,1,657031,657702,+,671
476,WOLB.0323.00023,1,1704807,1705478,+,671
476,WOLB.0323.00153,1,510047,510718,+,671
476,WOLB.0323.00093,1,1070392,1071059,-,667
476,WOLB.0323.00088,1,621003,621673,-,670
476,WOLB.0323.00008,1,1028620,1029288,+,668
476,WOLB.0323.00024,1,429756,430426,-,670
476,WOLB.0323.00064,1,422361,423032,+,671
476,WOLB.0323.00030,1,420405,421076,+,671
476,WOLB.0323.00084,1,231640,232310,+,670
476,WOLB.0323.00021,1,400238,400909,+,671
476,WOLB.0323.00021,1,1170202,1170872,-,670
476,WOLB.0323.00043,1,962013,962682,-,669
476,WOLB.0323.00020,1,560743,561413,-,670
476,WOLB.0323.00122,1,995397,996067,-,670
476,WOLB.0323.00118,1,1032765,1033436,+,671
476,WOLB.0323.00004,1,658134,658805,+,671
476,WOLB.0323.00011,1,1195725,1196395,-,670
476,WOLB.0323.00035,1,556118,556788,-,670
476,WOLB.0323.00032,1,1467337,1468008,+,671
476,WOLB.0323.00012,1,625107,625777,-,670
476,WOLB.0323.00010,1,879085,879755,-,670
476,WOLB.0323.00068,1,1009922,1010593,+,671
476,WOLB.0323.00158,1,1288676,1289347,+,671
476,WOLB.0323.00017,1,646852,647523,+,671
476,WOLB.0323.00104,1,572780,573450,-,670
476,WOLB.0323.00007,1,953533,954203,-,670
